trained_objective,step,checkpoint,evaluated_objective,direction,derivative,curvature,outcome_noise,class0_derivative,class1_derivative
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,18,-0.2169869462716682,0.0793957488944752,0.2988530488723211,-0.25127870019230336,-0.18269519235103154
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,19,-0.4154016405886611,0.04749050095862728,0.2428754792964361,-0.5642132241059576,-0.26659005707136385
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,20,0.16769928197533535,0.15127394843484332,0.17618101540260991,0.05699266983179759,0.2784058941188731
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,21,0.3251918325009943,0.05332310713460098,0.19772713637529316,0.37223753368687296,0.27814613131511495
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,22,-0.10896775454236915,-0.03818971529793913,0.4142921147749187,-0.5854882709201996,0.36755276183546126
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,23,0.030723559652778103,0.06639994965297458,0.13668097176581306,-0.07516995728322688,0.13661707658878458
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,24,-0.19983485086595643,0.009633919028539495,0.22625438536887896,0.2773832279559748,-0.6770529296878877
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,25,-0.5482236938758438,0.039029151504473614,0.2747396889529278,-0.01798102281461859,-1.0784663649370705
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,26,0.24724291534067522,0.0745951437113006,0.1881666888355276,0.5211918539567092,-0.026706023275359463
PER_OUTCOME_ENSEMBLE_MMD,1,initial,COMBINED_ENSEMBLE_MMD,27,-0.22191614751072564,0.0904165691579859,0.15501251245277298,-0.2597939967043554,-0.18403829831709592
