dataset,epsilon,synthetic_id,source_state_id,source_dataset,source_split,source_class,source_g,augmentation_method,generator,operator,perturbation_strength,random_seed,norm,purity,source_fidelity,nearest_train_fidelity,nearest_same_class_train_fidelity,nearest_other_class_train_fidelity,energy,source_energy,energy_drift,energy_drift_absolute,magnetization_x,magnetization_z2,magnetization_x_drift,magnetization_z2_drift,accepted
random,0.8,syn-ddef62155fcd8386,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,field,0.8,107004,1.0,1.0,0.9441970312479172,0.9499398504837515,0.9499398504837515,0.8512654896148608,-5.7584665924771254,-6.065228600234819,0.30676200775769313,0.30676200775769313,0.899353974613223,0.3986270418515196,-1.1102230246251565e-16,-0.0497930704159239,False
random,0.0,syn-e7da782791b2ac6f,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,interaction,0.0,107100,1.0,1.0,1.0,1.0,1.0,0.9353008479110348,-6.065228600234819,-6.065228600234819,0.0,0.0,0.8993539746132231,0.4484201122674435,0.0,0.0,True
random,0.1,syn-6e5f0a05fbe9b0a4,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,interaction,0.1,107101,1.0,1.0,0.9968748877140242,0.9968750322746383,0.9968750322746383,0.932609497485093,-6.048146863973068,-6.065228600234819,0.017081736261750358,0.017081736261750358,0.896257568900222,0.44842011226744355,-0.0030964057130010714,5.551115123125783e-17,True
random,0.2,syn-dc8061794197b901,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,interaction,-0.2,107102,1.0000000000000002,1.0000000000000004,0.9875528665312444,0.9875539713204043,0.9875539713204043,0.92457993188437,-5.997129046398558,-6.065228600234819,0.06809955383626054,0.06809955383626054,0.8870095709577477,0.44842011226744355,-0.0123444036554754,5.551115123125783e-17,False
random,0.4,syn-7f6e8531f3ec58ec,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,interaction,-0.4,107103,1.0,1.0,0.9510537533435932,0.9510585779768608,0.9510585779768608,0.8931201891385169,-5.796439111576265,-6.065228600234819,0.26878948865855357,0.26878948865855357,0.8506305137469747,0.44842011226744355,-0.04872346086624835,5.551115123125783e-17,False
random,0.8,syn-d96234173e175a70,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,interaction,0.8,107104,1.0,1.0,0.8170265710442214,0.8176029711143278,0.8176029711143278,0.7772843950853925,-5.0459567498373,-6.065228600234819,1.0192718503975184,1.0192718503975184,0.7145906032374973,0.4484201122674435,-0.18476337137572574,0.0,False
random,0.0,syn-fd39793b6f575f88,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,field,0.0,117000,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9276699855128642,-6.297103705408486,-6.297103705408486,0.0,0.0,0.9081578747909361,0.4368018552435398,0.0,0.0,True
random,0.1,syn-d597cb48dff029ae,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,field,0.1,117001,0.9999999999999996,0.9999999999999991,0.9991496324183705,0.9991496324183701,0.9991496324183701,0.926334690804334,-6.2922420781145645,-6.297103705408486,0.0048616272939217,0.0048616272939217,0.908157874790936,0.436021787225438,-1.1102230246251565e-16,-0.0007800680181018205,True
random,0.2,syn-aeaa21a9ac98e0b4,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,field,0.2,117002,0.9999999999999996,0.9999999999999991,0.9966079510005853,0.9966198306589664,0.9966198306589664,0.9223445764222452,-6.27770577200568,-6.297103705408486,0.019397933402806267,0.019397933402806267,0.9081578747909359,0.4336893773529135,-2.220446049250313e-16,-0.0031124778906262973,True
random,0.4,syn-2ef63db9b1ef9928,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,field,-0.4,117003,0.9999999999999998,0.9999999999999996,0.9865815000061158,0.9868261787675098,0.9868261787675098,0.9066186365701215,-6.22028530618832,-6.297103705408486,0.07681839922016653,0.07681839922016653,0.9081578747909362,0.4244760283525422,1.1102230246251565e-16,-0.012325826890997593,False
random,0.8,syn-e0a92e3682f79123,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,field,0.8,117004,0.9999999999999997,0.9999999999999993,0.9486558118157005,0.9534384776146603,0.9534384776146603,0.8473429767601545,-6.001958044681281,-6.297103705408486,0.29514566072720516,0.29514566072720516,0.908157874790936,0.38944452472528546,-1.1102230246251565e-16,-0.04735733051825436,False
random,0.0,syn-06141b7e0ec98e65,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,interaction,0.0,117100,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9276699855128642,-6.297103705408486,-6.297103705408486,0.0,0.0,0.9081578747909361,0.4368018552435398,0.0,0.0,True
random,0.1,syn-da31e73cbc789474,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,interaction,-0.1,117101,0.9999999999999998,0.9999999999999996,0.9968524424540613,0.9968524424540613,0.9968524424540613,0.9249787274673178,-6.279104728301645,-6.297103705408486,0.017998977106841174,0.017998977106841174,0.9050401829833457,0.4368018552435398,-0.0031176918075904725,0.0,True
random,0.2,syn-1e1f4b61c0714b8b,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,interaction,0.2,117102,0.9999999999999998,0.9999999999999996,0.9874636613746587,0.9874644297542603,0.9874644297542603,0.916949578744048,-6.225347398455686,-6.297103705408486,0.07175630695279978,0.07175630695279978,0.8957286101165194,0.43680185524353987,-0.01242926467441674,5.551115123125783e-17,False
random,0.4,syn-d65e2e7855c70cbf,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,interaction,0.4,117103,0.9999999999999999,0.9999999999999998,0.9507060033680593,0.9507275969204989,0.9507275969204989,0.8854935530168667,-6.013880982683402,-6.297103705408486,0.28322272272508453,0.28322272272508453,0.8590994667979687,0.43680185524353987,-0.04905840799296746,5.551115123125783e-17,False
random,0.8,syn-e3bf3912ed0d7b51,class-1-00018,random,train,1,1.4432934858265432,state_local_physics,spectral_norm_normalized,interaction,-0.8,117104,0.9999999999999998,0.9999999999999996,0.8157718754218255,0.8161948349419544,0.8161948349419544,0.7697026155758304,-5.223099844218314,-6.297103705408486,1.0740038611901719,1.0740038611901719,0.7221243563594593,0.43680185524353987,-0.18603351843147686,5.551115123125783e-17,False
random,0.0,syn-0cd546a367120346,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,field,0.0,127000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9472175770763945,-5.7260788888211955,-5.7260788888211955,0.0,0.0,0.8838413836155474,0.4682227741342432,0.0,0.0,True
random,0.1,syn-740f40bed884800d,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,field,0.1,127001,1.0,1.0,0.9989476361497234,0.9989476361497236,0.9989476361497236,0.9457186691921341,-5.720718329558803,-5.7260788888211955,0.005360559262392428,0.005360559262392428,0.8838413836155473,0.4673359734911769,-1.1102230246251565e-16,-0.0008868006430662878,True
random,0.2,syn-92aed75e85c6f51d,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,field,0.2,127002,0.9999999999999999,0.9999999999999998,0.9958024669967228,0.9958024669967226,0.9958024669967226,0.9412399175251323,-5.704690212707811,-5.7260788888211955,0.021388676113384797,0.021388676113384797,0.8838413836155472,0.46468443218086647,-2.220446049250313e-16,-0.0035383419533767113,True
random,0.4,syn-9a54225503539d20,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,field,-0.4,127003,1.0,1.0,0.9833992284339095,0.9837902716500906,0.9837902716500906,0.9235921064956839,-5.641376883388433,-5.7260788888211955,0.08470200543276274,0.08470200543276274,0.8838413836155472,0.454210468848534,-2.220446049250313e-16,-0.014012305285709181,False
random,0.8,syn-108c4bff94c0ea52,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,field,0.8,127004,1.0,1.0,0.936539466286617,0.9431628707112619,0.9431628707112619,0.8571301611989294,-5.400643451319803,-5.7260788888211955,0.32543543750139214,0.32543543750139214,0.8838413836155474,0.4143857878933709,0.0,-0.0538369862408723,False
random,0.0,syn-3610b0bef74368b2,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,interaction,0.0,127100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9472175770763945,-5.7260788888211955,-5.7260788888211955,0.0,0.0,0.8838413836155474,0.4682227741342432,0.0,0.0,True
random,0.1,syn-7f8becfe4c7190e8,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,interaction,-0.1,127101,1.0000000000000002,1.0000000000000004,0.9969165943266092,0.9969165943266092,0.9969165943266092,0.9445297210416964,-5.7103695192270765,-5.7260788888211955,0.01570936959411906,0.01570936959411906,0.8807829231698507,0.46822277413424324,-0.003058460445696687,5.551115123125783e-17,True
random,0.2,syn-74b33d5994b17b44,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,interaction,0.2,127102,1.0000000000000002,1.0000000000000004,0.9877186472224999,0.9877186472224997,0.9877186472224997,0.9365103488850602,-5.663450532779667,-5.7260788888211955,0.06262835604152883,0.06262835604152883,0.8716482559038069,0.4682227741342432,-0.012193127711740526,0.0,False
random,0.4,syn-7718a9355a6a48ff,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,interaction,0.4,127103,1.0000000000000002,1.0000000000000004,0.9517004021259383,0.9517454521179567,0.9517454521179567,0.9050871223054046,-5.478884262019327,-5.7260788888211955,0.24719462680186854,0.24719462680186854,0.835715010120247,0.4682227741342433,-0.04812637349530047,1.1102230246251565e-16,False
random,0.8,syn-caac056d0690b627,class-1-00034,random,train,1,1.2840912832649163,state_local_physics,spectral_norm_normalized,interaction,-0.8,127104,1.0000000000000004,1.0000000000000009,0.8193654659486665,0.8197340656728314,0.8197340656728314,0.7893345998050848,-4.78869653087963,-5.7260788888211955,0.9373823579415657,0.9373823579415657,0.7013422166641553,0.4682227741342433,-0.18249916695139212,1.1102230246251565e-16,False
random,0.0,syn-dffa6ad106196fd8,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,field,0.0,137000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9355060951626588,-6.059164754571281,-6.059164754571281,0.0,0.0,0.8991060409060183,0.4487430867831646,0.0,0.0,True
random,0.1,syn-a1d1441e277d2ed8,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,field,0.1,137001,1.0000000000000002,1.0000000000000004,0.9990732840786086,0.9990741429951872,0.9990741429951872,0.9341069721385209,-6.054106582811127,-6.059164754571281,0.005058171760153662,0.005058171760153662,0.8991060409060183,0.4479217932142642,0.0,-0.0008212935689004275,True
random,0.2,syn-76a2a9a7ba864ebe,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,field,0.2,137002,1.0,1.0,0.9963034912457019,0.9963269458177778,0.9963269458177778,0.9299262252340368,-6.038982607110883,-6.059164754571281,0.020182147460397815,0.020182147460397815,0.8991060409060181,0.44546611860142005,-2.220446049250313e-16,-0.003276968181744555,True
random,0.4,syn-b55541dfbcc3ca57,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,field,-0.4,137003,1.0,1.0,0.9853784699994772,0.9857505230098133,0.9857505230098133,0.9134504055667382,-5.979240763260494,-6.059164754571281,0.0799239913107872,0.0799239913107872,0.8991060409060182,0.435765856436522,-1.1102230246251565e-16,-0.01297723034664261,False
random,0.8,syn-f83304457cf1bdad,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,field,-0.8,137004,0.9999999999999999,0.9999999999999998,0.9440726460725422,0.9498374381917416,0.9498374381917416,0.8513693453771183,-5.752087030186926,-6.059164754571281,0.30707772438435477,0.30707772438435477,0.8991060409060183,0.3988829847249139,0.0,-0.0498601020582507,False
random,0.0,syn-680e81cfde8639b7,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,interaction,0.0,137100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9355060951626588,-6.059164754571281,-6.059164754571281,0.0,0.0,0.8991060409060183,0.4487430867831646,0.0,0.0,True
random,0.1,syn-483bcd8a14cfe836,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,interaction,0.1,137101,1.0000000000000004,1.0000000000000009,0.9968755327558362,0.9968755327558366,0.9968755327558366,0.9328147651319801,-6.042107215823855,-6.059164754571281,0.01705753874742566,0.01705753874742566,0.8960102372538941,0.4487430867831647,-0.0030958036521242516,1.1102230246251565e-16,True
random,0.2,syn-0acbf3713eca5491,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,interaction,0.2,137102,1.0000000000000002,1.0000000000000004,0.9875554302911019,0.9875554302911019,0.9875554302911019,0.9247852565088573,-5.991161668676231,-6.059164754571281,0.06800308589505022,0.06800308589505022,0.8867640374794452,0.4487430867831646,-0.0123420034265731,0.0,False
random,0.4,syn-21b883ad589d67b1,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,interaction,-0.4,137103,1.0000000000000002,1.0000000000000004,0.951063749938594,0.9510637499385942,0.9510637499385942,0.8933256799006325,-5.790756025655328,-6.059164754571281,0.26840872891595335,0.26840872891595335,0.850392053762621,0.44874308678316466,-0.048713987143397364,5.551115123125783e-17,False
random,0.8,syn-e540e4b546a49c5e,class-1-00115,random,train,1,1.3774725938868877,state_local_physics,spectral_norm_normalized,interaction,0.8,137104,1.0,1.0,0.8170626729263536,0.8176403801879707,0.8176403801879707,0.7774896434136029,-5.041336776437277,-6.059164754571281,1.0178279781340036,1.0178279781340036,0.7143785946666084,0.4487430867831646,-0.18472744623940995,0.0,False
random,0.0,syn-7997a69cd57d6426,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,field,0.0,147000,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9510700906844103,-5.6213325579555615,-5.6213325579555615,0.0,0.0,0.8782730413740959,0.4751443622159499,0.0,0.0,True
random,0.1,syn-d5fa0b911169d5b9,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,field,0.1,147001,0.9999999999999996,0.9999999999999991,0.998902775649332,0.998902775649332,0.998902775649332,0.9495369775858061,-5.615869671354185,-5.6213325579555615,0.005462886601376837,0.005462886601376837,0.8782730413740957,0.47423478882692754,-2.220446049250313e-16,-0.0009095733890223667,False
random,0.2,syn-19a3020dd421770f,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,field,-0.2,147002,0.9999999999999996,0.9999999999999991,0.9956235940171648,0.9956360060767574,0.9956360060767574,0.9449560779267477,-5.599535594907189,-5.6213325579555615,0.021796963048372753,0.021796963048372753,0.8782730413740956,0.47151515681649897,-3.3306690738754696e-16,-0.003629205399450941,False
random,0.4,syn-52c499eb67cdbf59,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,field,-0.4,147003,0.9999999999999996,0.9999999999999991,0.9826927571564661,0.9829721708002347,0.9829721708002347,0.9269066124609815,-5.535013681894518,-5.6213325579555615,0.0863188760610436,0.0863188760610436,0.8782730413740958,0.46077222558480263,-1.1102230246251565e-16,-0.014372136631147281,False
random,0.8,syn-0ac9f1236cf0b9a5,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,field,-0.8,147004,0.9999999999999998,0.9999999999999996,0.933852721227271,0.9405700255546228,0.9405700255546228,0.8589443514787467,-5.289684906261486,-5.6213325579555615,0.33164765169407584,0.33164765169407584,0.8782730413740958,0.4199248600507963,-1.1102230246251565e-16,-0.05521950216515359,False
random,0.0,syn-1326517968fa4c75,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,interaction,0.0,147100,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9510700906844103,-5.6213325579555615,-5.6213325579555615,0.0,0.0,0.8782730413740959,0.4751443622159499,0.0,0.0,True
random,0.1,syn-e61f0c92e07a53a2,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,interaction,-0.1,147101,0.9999999999999997,0.9999999999999993,0.9969322247680319,0.9969322247680323,0.9969322247680323,0.9483845134570875,-5.606055815349651,-5.6213325579555615,0.015276742605910165,0.015276742605910165,0.8752283385352712,0.4751443622159499,-0.003044702838824742,0.0,False
random,0.2,syn-f4ef9c5498ea3a9c,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,interaction,0.2,147102,0.9999999999999997,0.9999999999999993,0.9877807844354923,0.9877807844354917,0.9877807844354917,0.9403718614767157,-5.560428950758242,-5.6213325579555615,0.06090360719731969,0.06090360719731969,0.8661347609492748,0.47514436221594986,-0.012138280424821124,-5.551115123125783e-17,False
random,0.4,syn-cea18d88ea1e81b2,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,interaction,0.4,147103,0.9999999999999998,0.9999999999999996,0.9519428923368133,0.9519428923368133,0.9519428923368133,0.9089738054251781,-5.380945528763125,-5.6213325579555615,0.24038702919243615,0.24038702919243615,0.8303631505629671,0.4751443622159499,-0.04790989081112884,0.0,False
random,0.8,syn-a9266f769672b943,class-1-00136,random,train,1,1.254370575274811,state_local_physics,spectral_norm_normalized,interaction,-0.8,147104,0.9999999999999998,0.9999999999999996,0.8202442852095843,0.8202442852095843,0.8202442852095843,0.7932966254489927,-4.709765170111065,-5.6213325579555615,0.9115673878444968,0.9115673878444968,0.6965947945679658,0.4751443622159499,-0.1816782468061301,0.0,False
random,0.0,syn-129eb8a73f37c69e,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,field,0.0,157000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9289599298486869,-6.256986059318867,-6.256986059318867,0.0,0.0,0.9067237942151666,0.43871487186163105,0.0,0.0,True
random,0.1,syn-ec671bd102a9522b,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,field,-0.1,157001,0.9999999999999998,0.9999999999999996,0.9991374455789965,0.9991374455789965,0.9991374455789965,0.92761426983195,-6.252092344905897,-6.256986059318867,0.0048937144129697074,0.0048937144129697074,0.9067237942151662,0.4379281432390481,-3.3306690738754696e-16,-0.000786728622582944,True
random,0.2,syn-f40d6cc78d07dbbf,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,field,0.2,157002,0.9999999999999996,0.9999999999999991,0.9965593517123078,0.9965773309481925,0.9965773309481925,0.9235931973786834,-6.237460098043759,-6.256986059318867,0.019525961275107306,0.019525961275107306,0.906723794215166,0.4355758181036384,-5.551115123125783e-16,-0.0031390537579926714,True
random,0.4,syn-33e8ddf89b076487,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,field,0.4,157003,1.0,1.0,0.9863894518031912,0.9866851532447005,0.9866851532447005,0.9077454711710432,-6.17966065267675,-6.256986059318867,0.07732540664211651,0.07732540664211651,0.9067237942151661,0.4262838009971353,-4.440892098500626e-16,-0.012431070864495741,False
random,0.8,syn-6cbd190243c29b9a,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,field,-0.8,157004,0.9999999999999999,0.9999999999999998,0.9479239499525886,0.9528875229129785,0.9528875229129785,0.8480140689869518,-5.95989241422771,-6.256986059318867,0.29709364509115677,0.29709364509115677,0.9067237942151662,0.3909531811586943,-3.3306690738754696e-16,-0.04776169070293673,False
random,0.0,syn-a9144969e5295914,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,interaction,0.0,157100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.9289599298486869,-6.256986059318867,-6.256986059318867,0.0,0.0,0.9067237942151666,0.43871487186163105,0.0,0.0,True
random,0.1,syn-7e4758f8597f8c82,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,interaction,0.1,157101,1.0000000000000004,1.0000000000000009,0.9968560374297767,0.9968560374297767,0.9968560374297767,0.9262685451466461,-6.239144707840089,-6.256986059318867,0.017841351478777412,0.017841351478777412,0.9036095574760868,0.4387148718616312,-0.0031142367390797343,1.6653345369377348e-16,True
random,0.2,syn-e3b40a3aa72d70e9,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,interaction,0.2,157102,1.0000000000000002,1.0000000000000004,0.9874779483744881,0.9874779483744881,0.9874779483744881,0.9182389950150527,-6.185858156573917,-6.256986059318867,0.07112790274494962,0.07112790274494962,0.8943083038210947,0.438714871861631,-0.01241549039407186,-5.551115123125783e-17,False
random,0.4,syn-1efe6380190ebb0a,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,interaction,0.4,157103,1.0000000000000002,1.0000000000000004,0.9507616881318558,0.95079186704248,0.95079186704248,0.8867810494610256,-5.976243653074343,-6.256986059318867,0.2807424062445234,0.2807424062445234,0.8577197534179,0.4387148718616311,-0.04900404079726661,5.551115123125783e-17,False
random,0.8,syn-377d75cb26e4fbd4,class-1-00157,random,train,1,1.4322411054119797,state_local_physics,spectral_norm_normalized,interaction,-0.8,157104,1.0000000000000002,1.0000000000000004,0.8159726305528472,0.8163610972233719,0.8163610972233719,0.7709778505781378,-5.192387762242564,-6.256986059318867,1.0645982970763024,1.0645982970763024,0.7208964406617867,0.43871487186163105,-0.18582735355337987,0.0,False
random,0.0,syn-d722849bb02ad14e,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,field,0.0,167000,1.0000000000000009,1.0000000000000018,1.0000000000000018,1.0000000000000018,1.0000000000000018,0.9026741580861757,-7.1663945367172195,-7.1663945367172195,0.0,0.0,0.9323541043978272,0.4031109505571286,0.0,0.0,True
random,0.1,syn-3357acf425e692f6,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,field,-0.1,167001,1.0000000000000004,1.0000000000000009,0.9993603865009402,0.9993613918799055,0.9993613918799055,0.901530581915122,-7.162138764227909,-7.1663945367172195,0.0042557724893104165,0.0042557724893104165,0.932354104397827,0.4024518617816944,-2.220446049250313e-16,-0.0006590887754341912,False
random,0.2,syn-7423a41287bdd465,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,field,0.2,167002,1.0000000000000002,1.0000000000000004,0.9974484640881564,0.9974537375842732,0.9974537375842732,0.8981131129871174,-7.149413969031928,-7.1663945367172195,0.01698056768529188,0.01698056768529188,0.9323541043978267,0.40048118085257045,-4.440892098500626e-16,-0.002629769704558138,False
random,0.4,syn-4afc0330f44d58ec,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,field,-0.4,167003,1.0000000000000004,1.0000000000000009,0.9899038262888413,0.9899259254268455,0.9899259254268455,0.8846404914181556,-7.099149227624397,-7.1663945367172195,0.06724530909282223,0.06724530909282223,0.932354104397827,0.3926967123582994,-2.220446049250313e-16,-0.010414238198829195,False
random,0.8,syn-1d5aa30be28a4cba,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,field,0.8,167004,1.0000000000000004,1.0000000000000009,0.9613297654493815,0.9614153442052269,0.9614153442052269,0.8338055782702608,-6.9080298560614475,-7.1663945367172195,0.258364680655772,0.258364680655772,0.9323541043978268,0.36309817698507785,-3.3306690738754696e-16,-0.04001277357205074,False
random,0.0,syn-424400ee8a4b9822,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,interaction,0.0,167100,1.0000000000000009,1.0000000000000018,1.0000000000000018,1.0000000000000018,1.0000000000000018,0.9026741580861757,-7.1663945367172195,-7.1663945367172195,0.0,0.0,0.9323541043978272,0.4031109505571286,0.0,0.0,True
random,0.1,syn-7a43a226a40d0b7b,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,interaction,-0.1,167101,1.000000000000001,1.0000000000000022,0.996795416210134,0.9967954162101342,0.9967954162101342,0.8999926386984134,-7.145066678705066,-7.1663945367172195,0.0213278580121532,0.0213278580121532,0.9291788300085337,0.40311095055712864,-0.0031752743892934365,5.551115123125783e-17,True
random,0.2,syn-e60642ed6d734837,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,interaction,0.2,167102,1.0000000000000009,1.0000000000000018,0.9872370680844476,0.9872370680844476,0.9872370680844476,0.8919929781457351,-7.081367020037718,-7.1663945367172195,0.08502751667950115,0.08502751667950115,0.9196952759330186,0.4031109505571286,-0.012658828464808591,0.0,False
random,0.4,syn-5bea6d46ffe74db2,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,interaction,-0.4,167103,1.0000000000000009,1.0000000000000018,0.949823435641182,0.9498234356411815,0.9498234356411815,0.8606588761229718,-6.830790242082026,-7.1663945367172195,0.3356042946351936,0.3356042946351936,0.8823896062712545,0.40311095055712864,-0.049964498126572665,5.551115123125783e-17,False
random,0.8,syn-65fbb4f71f99b5fe,class-1-00158,random,train,1,1.6792137778759553,state_local_physics,spectral_norm_normalized,interaction,-0.8,167104,1.0000000000000007,1.0000000000000013,0.8125990276625765,0.8126092827789684,0.8126092827789684,0.7454124437902313,-5.893755446173376,-7.1663945367172195,1.2726390905438434,1.2726390905438434,0.7428846176488544,0.40311095055712853,-0.1894694867489728,-5.551115123125783e-17,False
random,0.0,syn-e3d58842b0165b3a,class-1-00182,random,train,1,1.4802601613073365,state_local_physics,spectral_norm_normalized,field,0.0,177000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0,1.0,0.9234329757205417,-6.431731905801847,-6.431731905801847,0.0,0.0,0.9127247820505806,0.43065336727952175,0.0,0.0,True
random,0.1,syn-57333dc8f7ab4657,class-1-00182,random,train,1,1.4802601613073365,state_local_physics,spectral_norm_normalized,field,0.1,177001,0.9999999999999998,0.9999999999999996,0.9991886697815127,0.9991886697815129,0.9991886697815129,0.9221313633360915,-6.426975007540167,-6.431731905801847,0.004756898261679687,0.004756898261679687,0.9127247820505804,0.4298948542951841,-2.220446049250313e-16,-0.0007585129843376559,True
random,0.2,syn-0c2d80ddc504f332,class-1-00182,random,train,1,1.4802601613073365,state_local_physics,spectral_norm_normalized,field,-0.2,177002,0.9999999999999996,0.9999999999999991,0.9967636285918747,0.9967636285918743,0.9967636285918743,0.9182418494957912,-6.412751842110138,-6.431731905801847,0.018980063691708793,0.018980063691708793,0.9127247820505802,0.42762689415317995,-4.440892098500626e-16,-0.0030264731263418,True
random,0.4,syn-14d02a7ee3efab6a,class-1-00182,random,train,1,1.4802601613073365,state_local_physics,spectral_norm_normalized,field,0.4,177003,0.9999999999999996,0.9999999999999991,0.9871967241915013,0.9872290591367441,0.9872290591367441,0.9029116858227789,-6.356568326279352,-6.431731905801847,0.07516357952249475,0.07516357952249475,0.9127247820505802,0.4186681307071146,-4.440892098500626e-16,-0.011985236572407132,False
random,0.8,syn-f641ef02af352722,class-1-00182,random,train,1,1.4802601613073365,state_local_physics,spectral_norm_normalized,field,-0.8,177004,0.9999999999999998,0.9999999999999996,0.9510008818557273,0.9551406899169714,0.9551406899169714,0.8451174063039778,-6.142944264221255,-6.431731905801847,0.28878764158059234,0.28878764158059234,0.9127247820505804,0.3846046263132259,-2.220446049250313e-16,-0.046048740966295854,False
