step,checkpoint,direction,derivative_global,class0_global,real00_global,real01_global,real02_global,real03_global,class1_global,real10_global,real11_global,real12_global,real13_global,derivative_2-rdm,class0_2-rdm,real00_2-rdm,real01_2-rdm,real02_2-rdm,real03_2-rdm,class1_2-rdm,real10_2-rdm,real11_2-rdm,real12_2-rdm,real13_2-rdm,derivative_physics,class0_physics,class1_physics
1,initial,10,0.6664205277238189,0.9053692038292901,0.5508529024157379,0.3684861727350238,0.4534054496106325,0.7421382940656048,0.427471851618347,0.31483873251709465,0.6436479192262639,1.0024393666346696,-0.15248295358692915,0.05257135182413405,-0.7554250855501243,-0.9818295507160867,-0.5849050225743809,-0.6231530141227859,-1.2310998521140109,0.860567789198392,0.9701199741772053,0.6259112938419198,1.5917678588899957,0.12949419767861978,0.2836454832828727,-0.19834603724689576,0.7656370038126411
1,initial,11,-0.4668154333326199,-0.11723101228802306,-0.47717558709399127,0.37272764635227407,-0.24861266103303267,-0.1400891753600697,-0.8163998543772174,-0.5682928195205883,-1.153612367452037,-0.44034696133860096,-0.5059295688875287,-0.4717461290401367,-0.27148141291242733,-0.36082559363971906,0.30798331584351674,-0.5448310320437326,0.11875232179604697,-0.672010845167846,-0.7873820400715159,-1.4358241851475393,-0.2786755328140197,-0.44373917689737014,-0.3207330041138167,-0.16557709733618292,-0.4758889108914507
1,initial,12,-0.12343536800750066,-0.2414224379701387,-0.41526372516550597,0.22491886332275834,-0.055173140342180314,-0.1482438569883075,-0.0054482980448626135,-0.5388825172882313,0.5193945155357043,0.3428392698100854,-0.3840379442057366,-0.14033195498254586,-0.31891609342055594,-0.018231248724516202,-0.4928837135602852,0.035643760843098914,-0.5078631720680142,0.03825218345546426,-0.6317090218708559,0.35746692528827084,-0.22797494002928226,0.24462412923824378,-0.017570652261315232,-0.09939779995584319,0.06425649543321292
1,initial,13,0.16921680713827864,-0.2354737736641573,-0.26341281181699505,-0.30932809334199174,0.3916512826601119,-0.7160573585616852,0.5739073879407153,0.2412904072508167,1.3240955699564043,0.4186889790767756,0.11319290048069716,0.6245106131878235,0.5418938986460431,0.6118015297991038,0.29422198640138547,0.4525519880699484,1.0638878289846698,0.7071273277296035,0.10578947875758453,2.021401334927201,0.7216446685005895,-0.18211540188156405,0.3535891814762619,0.18551558133781168,0.521662781614712
1,initial,14,0.37697232637493217,-0.042327669567197024,-0.194598840962504,0.3539439683550113,-0.24581283030943166,0.07124208335758553,0.7962723223170614,0.33709667966996076,0.7736787074656778,0.7604418074147786,0.7430083104559267,0.5255500670058977,-0.45424047273792234,-0.9618281755575686,0.3366910896673988,-0.144659305724472,-1.3237155064772248,1.5053406067497175,0.552514529583205,1.4636565879343064,1.423826549302915,1.5686804024417171,0.39094659664881765,-0.1641059155871468,0.9459991088847819
1,initial,15,-0.1520167134442696,0.5634856533328078,0.3860360634159347,0.35407914910043026,-0.31697549218298926,0.8397590871171831,-0.8675190802213477,-0.5859033126751445,-1.8286578787906782,-0.6925117166288016,-0.37766947845714405,0.04118572595808353,0.6525520848915628,0.533962966167368,0.7131188534854842,0.40344755792858455,0.4753341150589552,-0.5701806329753956,-0.6976471910647186,-1.5491920038705025,-0.8025586098678472,-0.01607139456571242,-0.18149233092022563,0.14413735298307964,-0.5071220148235308
1,initial,16,-0.2111477792154985,-0.36690600185912564,-0.42637696909360556,-0.27898919672551425,0.005481107188216594,-0.246385020758572,-0.05538955657187132,-0.059691743546298845,-0.06941006321403413,-0.37865633012141187,0.07203329295237963,-0.31393343752957326,-0.4416026339382919,0.21502468195790048,-0.8686567891451025,-1.2386391266658223,0.27244524814899956,-0.1862642411208541,-0.42498272947374627,0.26787202535505006,-0.5100112282140808,-0.1134081780309848,-0.08883815838036029,-0.09689796529284367,-0.08077835146787671
1,initial,17,0.2020411059893205,-0.13399960003865602,0.028345732484000852,-0.4770274574207275,0.27653065897112883,-0.19506612362913364,0.538081812017297,0.4388175938611102,1.0592391977649194,0.2709840640995095,0.5583326237271113,0.7452798850959782,0.8603052736569302,1.071740440781701,0.5614698425812555,0.9865416609496329,0.7001243376660734,0.6302544965350254,1.2332520111412837,1.1335413672387706,0.4463431652608104,-0.15389902577740422,0.32754943597458713,0.2664673145631915,0.38863155738598276
1,initial,18,-0.15872490951868676,-0.21143878730512639,0.0919551128682746,-0.34884813489539057,-0.08797322901909674,-0.31725141380220867,-0.1060110317322464,0.029098765786857626,0.03536268061490396,-0.279964609925456,-0.2702030714779317,-0.3351526607259873,-0.09311300566606599,0.5958386875313915,-0.42793978556851486,-0.7300744749285778,0.8469837576548327,-0.577192315785909,-0.15375935837765198,0.12525766991812332,-0.9914649934145688,-1.0414339849950238,-0.1101894036140568,0.004164947115972567,-0.2245437543440861
1,initial,19,-0.3531323827071642,-0.49265992590422564,-0.6849136328951582,0.21101759913329707,-0.1939933388284487,-0.4782079012514462,-0.213604839510102,0.06130186381064329,-0.12531261514955688,0.06426340792911933,-0.836886829829849,0.068930531231897,-0.16215879580900058,0.04410283098505774,-0.5926486775187508,0.4498801221026838,-0.17856269855473655,0.3000198582727946,0.18333336017561636,-0.13566689193916867,0.362060152947404,0.4646136750921263,0.011173789873665057,-0.04255977659634688,0.06490735634367714
